# ID    ra_sdss       dec_sdss      
  3396  218.85072     42.36347      
  3397  41.182198     0.78370001    
  3398  160.08915     19.68851      
  3399  12.28938      8.3211101     
  3400  122.4553      4.6007375     
  3401  194.25265     20.99064      
  3402  129.82751     31.315611     
  3403  243.72624     24.857896     
  3404  220.9175      33.927296     
  3405  238.40001     28.30207      
  3406  202.07368     34.792003     
  3407  126.46782     7.0924289     
  3408  20.938171     14.283709     
  3409  193.56415     5.8551669     
  3410  128.81491     22.388379     
  3411  196.09017     38.640176     
  3412  183.48535     35.689836     
  3413  205.77462     12.415772     
  3414  204.64875     23.943864     
  3415  321.36892     0.99092046    
  3416  334.46654     1.0136145     
  3417  359.41102     -0.93975737   
  3418  230.59681     17.258729     
  3419  224.23756     30.588342     
  3420  181.76629     11.009158     
  3421  217.0468      9.8676249     
  3422  236.11138     25.374033     
  3423  217.54438     13.751558     
  3424  203.75937     41.450525     
  3425  117.24963     48.089132     
  3426  167.78226     15.766173     
  3427  117.93546     35.960592     
  3428  224.2015      16.445996     
  3429  218.06869     8.5320957     
  3430  25.78355      21.057939     
  3431  327.54743     10.98316      
  3432  227.68651     46.709077     
  3433  140.42245     22.077901     
  3434  221.31156     6.6894628     
  3435  244.49593     6.4721373     
  3436  235.52985     1.4326296     
  3437  219.16332     35.262938     
  3438  8.9718892     -2.0015958    
  3439  229.3764      21.804452     
  3440  199.31758     2.4456834     
  3441  135.78169     12.073299     
  3442  123.10951     1.8517564     
  3443  179.67755     15.597842     
  3444  119.74297     27.094837     
  3445  124.20329     31.080703     
  3446  165.91911     8.0220858     
  3447  341.60449     -1.141385     
  3448  29.006277     25.251163     
  3449  158.70044     42.030053     
  3450  247.04563     49.967117     
  3451  165.14479     19.320153     
  3452  214.90848     36.059552     
  3453  355.56375     -0.15346995   
  3454  218.15343     34.864957     
  3455  230.26652     51.594446     
  3456  187.13662     11.775854     
  3457  26.643352     10.596338     
  3458  3.816846699   3.971315      
  3459  240.50369     15.783989     
  3460  133.39284     15.109713     
  3461  217.10111     8.957666      
  3462  319.16625     8.2219703     
  3463  331.26397     0.68254533    
  3464  37.667642     0.68608862    
  3465  30.533176     -1.7034361    
  3466  348.39938     2.0776558     
  3467  21.087941     0.2939583     
  3468  126.99902     17.397933     
  3469  181.08028     2.6495777     
  3470  331.84166     -2.7678964    
  3471  18.771321     23.160088     
  3472  91.182767     22.668148     
  3473  112.92948     41.631156     
  3474  184.4463      -3.0577023    
  3475  205.28138     25.422786     
  3476  201.20176     -1.1393673    
  3477  246.33525     39.336663     
  3478  54.355254     0.58065965    
  3479  221.90105     5.458422      
  3480  155.17809     0.290679      
  3481  116.0764      47.162634     
  3482  30.902376     15.728266     
  3483  44.311991     3.1058476     
  3484  149.38695     55.090161     
  3485  141.09238     -1.6297444    
  3486  212.12445     5.7734459     
  3487  137.38201     1.3513771     
  3488  327.96492     1.9832443     
  3489  167.51724     40.504129     
  3490  334.55793     0.27365       
  3491  260.41727     32.497033     
  3492  332.57791     7.7872587     
  3493  242.18684     29.5211       
  3494  189.23028     1.2148341     
  3495  169.01419     8.313741      
  3496  177.22742     18.723612     
  3497  148.91104     12.003552     
  3498  136.83429     24.033102     
  3499  34.025518     -0.68879772   
  3500  188.3515      -2.3950066    
  3501  191.89654     14.910645     
  3502  225.09693     37.574312     
  3503  242.19672     39.881717     
  3504  169.96639     3.0299068     
  3505  253.25692     19.343428     
  3506  175.34965     12.44705      
  3507  249.48472     40.168732     
  3508  137.30413     20.127358     
  3509  352.13413     1.4584944     
  3510  212.49239     11.685271     
  3511  328.02539     2.7179034     
  3512  171.14335     10.540606     
  3513  193.14292     18.388842     
  3514  231.69602     41.423116     
  3515  36.608961     -9.0524855    
  3516  242.28326     10.685988     
  3517  219.56321     12.219235     
  3518  31.456058     -2.1681238    
  3519  129.0199      24.271948     
  3520  141.59926     16.993559     
  3521  201.69286     6.5774869     
  3522  202.22662     23.303599     
  3523  214.82882     22.926003     
  3524  214.6854      18.57193      
  3525  220.77946     1.9728338     
  3526  194.03656     40.211204     
  3527  162.6243      -1.3397977    
  3528  235.88973     13.374987     
  3529  173.27216     37.074572     
  3530  18.080449     -3.3535288    
  3531  240.59406     5.8554546     
  3532  117.2885      20.842015     
  3533  221.82602     32.204749     
  3534  128.88133     40.941107     
  3535  152.4764      10.970836     
  3536  20.65244      -1.1075834    
  3537  202.66803     38.526087     
  3538  25.602495     25.259137     
  3539  235.40626     39.486842     
  3540  23.727084     10.336302     
  3541  207.25314     3.1548082     
  3542  18.482617     15.239688     
  3543  147.54706     4.1819385     
  3544  152.53895     16.668471     
  3545  226.03553     20.192352     
  3546  248.66276     38.357133     
  3547  244.57459     41.019423     
  3548  29.409275     13.606159     
  3549  178.46043     23.370191     
  3550  353.4645      -3.3190086    
  3551  156.99869     44.991145     
  3552  28.40882      1.8098615     
  3553  136.69849     -1.0738435    
  3554  16.804348     22.199408     
  3555  174.20618     -1.8469704    
  3556  14.557301     -0.28172238   
  3557  191.95929     8.0507675     
  3558  233.101       -1.2186556    
  3559  124.66901     29.519315     
  3560  126.19747     17.351795     
  3561  233.64371     32.039974     
  3562  164.70444     34.821043     
  3563  129.29049     6.1579834     
  3564  214.68482     34.811368     
  3565  220.03901     11.637911     
  3566  233.58714     33.99611      
  3567  173.85691     32.048071     
  3568  211.92306     39.676366     
  3569  17.578246     21.081062     
  3570  344.03693     1.6305375     
  3571  206.28418     39.647346     
  3572  257.84359     36.760557     
  3573  244.60903     35.625254     
  3574  336.55834     16.792453     
  3575  212.31098     19.676301     
  3576  148.53171     44.703653     
  3577  167.15653     16.808226     
  3578  123.04622     53.25493      
  3579  214.41403     34.552574     
  3580  132.94537     15.156368     
  3581  133.22406     35.972756     
  3582  251.57779     38.612597     
  3583  31.245567     21.844546     
  3584  8.475344399   4.2786077     
  3585  233.72933     44.744443     
  3586  149.36051     10.612971     
  3587  193.32443     1.7337734     
  3588  185.5814      10.814625     
  3589  331.68435     20.116113     
  3590  195.06902     1.6471566     
  3591  24.392265     11.863244     
  3592  223.64768     3.455099      
  3593  334.39572     8.5669403     
  3594  358.22357     0.60286789    
  3595  222.44259     45.225772     
  3596  212.02416     -0.12994833   
  3597  137.77624     -1.1066773    
  3598  29.13166      5.5799035     
  3599  211.49956     9.8580814     
  3600  150.48531     10.779778     
  3601  331.26676     8.1273471     
  3602  204.99021     6.0662173     
  3603  18.566997     3.8419603     
  3604  136.17043     5.5401251     
  3605  1.727184099   4.2475589     
  3606  237.08973     44.046541     
  3607  118.04944     46.962672     
  3608  163.5797      15.191445     
  3609  126.211       7.2535102     
  3610  149.77696     13.369422     
  3611  237.11874     23.868625     
  3612  207.80325     25.992073     
  3613  205.18746     -0.401083     
  3614  228.77968     39.322203     
  3615  323.10405     4.6616742     
  3616  16.949442     -1.243265     
  3617  249.17104     33.575909     
  3618  229.73495     21.970326     
  3619  215.4733      5.6820762     
  3620  16.088183     0.39722042    
  3621  27.301446     1.215409      
  3622  187.69615     21.498809     
  3623  335.20447     2.9593651     
  3624  233.81308     17.596649     
  3625  244.23798     36.033034     
  3626  27.136684     6.5076183     
  3627  16.476702     -1.1394242    
  3628  32.470899     -9.5743454    
  3629  22.693835     11.733372     
  3630  217.39046     33.433013     
  3631  246.04915     14.850504     
  3632  254.45083     20.299967     
  3633  331.98209     15.932593     
  3634  13.882264     4.7185843     
  3635  171.09958     5.4317369     
  3636  325.13553     0.41759173    
  3637  168.68016     34.120407     
  3638  174.46358     14.812807     
  3639  11.782998     5.4450835     
  3640  186.92628     7.7437835     
  3641  204.66467     33.578689     
  3642  171.00887     11.682543     
  3643  192.09992     34.635108     
  3644  10.881129     5.0608213     
  3645  204.94656     25.058312     
  3646  175.14213     -2.4590244    
  3647  149.39723     -2.4667746    
  3648  184.90188     8.8449128     
  3649  234.54279     30.583123     
  3650  191.8928      6.562889      
  3651  166.96727     -1.5790871    
  3652  28.225227     1.0515894     
  3653  130.53577     51.77489      
  3654  334.43801     0.246216      
  3655  331.31297     16.599133     
  3656  150.49212     40.455811     
  3657  133.53877     -0.84139639   
  3658  318.88025     0.84988973    
  3659  35.925365     -6.7985387    
  3660  224.41291     23.624491     
  3661  5.697559899   1.3004377     
  3662  219.86816     35.881348     
  3663  237.2262      10.181992     
  3664  241.94526     43.454461     
  3665  164.99295     43.506686     
  3666  132.24253     4.4893669     
  3667  138.8334      12.083237     
  3668  353.83875     6.6379872     
  3669  184.0712      20.132632     
  3670  159.36358     40.904523     
  3671  154.4336      39.315401     
  3672  201.37433     35.210018     
  3673  220.78853     40.352183     
  3674  125.21902     46.062772     
  3675  207.2297      39.322966     
  3676  19.97283      17.634813     
  3677  333.86411     3.3507473     
  3678  10.601944     6.8290459     
  3679  181.09682     12.298618     
  3680  49.86342      0.004035      
  3681  260.49273     25.363453     
  3682  204.65154     20.385923     
  3683  246.36975     17.262647     
  3684  36.643806     -6.2730803    
  3685  329.16529     -1.0151089    
  3686  207.81075     2.8631587     
  3687  2.306812299   -0.020173174  
  3688  157.88259     34.93996      
  3689  11.411386     1.8951841     
  3690  241.41799     6.9883692     
  3691  120.76468     41.422268     
  3692  152.34472     7.4165135     
  3693  241.493       36.977616     
  3694  177.71349     -1.692227     
  3695  25.600746     14.273365     
  3696  334.16258     0.32882069    
  3697  335.79352     -0.72514527   
  3698  223.25475     0.28978765    
  3699  235.91518     0.27564317    
  3700  241.29659     33.305604     
  3701  146.5075      40.536587     
  3702  173.40346     0.71548478    
  3703  203.80936     3.8580283     
  3704  120.17974     53.204736     
  3705  190.76101     18.678117     
  3706  194.34575     2.1352264     
  3707  197.33635     34.763411     
  3708  138.97581     12.747771     
  3709  167.01306     39.969858     
